StudentID,Age,Gender,School_Type,Socioeconomic_Status,Mathematics_Score,Science_Score,Language_Arts_Score,Social_Studies_Score,Mathematics_Improvement,Science_Improvement,Language_Arts_Improvement,Social_Studies_Improvement,Logical_Reasoning,Critical_Thinking,Analytical_Ability,Creativity,Communication,Emotional_Intelligence,Social_Skills,Leadership,Sports_Participation,Sports_Involvement,Arts_Participation,Arts_Involvement,Music_Participation,Music_Involvement,Science_Club_Participation,Science_Club_Involvement,Debate_Participation,Debate_Involvement,Community_Service_Participation,Community_Service_Involvement,Learning_Style,STEM_Score,Business_Finance_Score,Arts_Media_Score,Healthcare_Score,Education_Score,Social_Services_Score,Trades_Manufacturing_Score,Government_Law_Score,Primary_Career_Recommendation,Secondary_Career_Recommendations,Recommendation_Confidence
STU3702,11,Male,Public,Low,43,52,38,62,7,15,10,6,10,9,7,8,2,8,8,4,0,0,0,0,1,3,1,4,0,0,1,5,Auditory,83.22172124801763,53.8487837880046,40.47978039505249,74.81844406580753,35.54002075946433,68.38168375099052,46.21293637755177,26.860631733308782,STEM,"['Healthcare', 'Social_Services']",8.403277182210104
STU3703,11,Female,Charter,Middle,70,76,84,51,2,0,0,12,5,3,10,8,10,10,2,9,0,0,0,0,0,0,1,3,0,0,1,2,Kinesthetic,51.2717380693816,64.31202462807134,56.657393404684456,49.367691998958,47.196647822061664,59.992122471989475,49.89022839910177,65.27684578951828,Government_Law,"['Business_Finance', 'Social_Services']",0.9648211614469346
STU3704,7,Female,Public,Middle,88,79,80,82,3,3,5,0,7,8,5,7,1,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,Visual,49.93984992593061,38.78692469357599,46.379478732797594,40.9276510583505,65.33137968564434,55.14300748170714,32.25060721219254,35.437042067543366,Education,"['Social_Services', 'STEM']",10.188372203937199
STU3705,7,Female,Private,Middle,83,80,87,60,0,4,2,-2,8,9,10,10,6,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,67.66864887816205,55.561073832834836,73.94108441482862,75.74813328068946,53.96367663781283,51.11668734427519,95.2587803671109,44.28328338101436,Trades_Manufacturing,"['Healthcare', 'Arts_Media']",19.510647086421443
STU3706,11,Female,Public,Middle,68,65,92,64,3,0,9,0,3,5,5,5,9,2,3,4,1,3,1,2,0,0,0,0,1,3,0,0,Visual,39.16863141946785,39.09235948844615,66.07792820331724,29.318368934107358,49.38064883660727,33.431789148516636,55.8686150229884,60.39264493868364,Arts_Media,"['Government_Law', 'Trades_Manufacturing']",5.685283264633604
STU3707,8,Male,Charter,Middle,96,73,51,54,4,0,0,0,4,5,3,2,8,2,3,3,1,4,0,0,0,0,1,1,0,0,1,4,Auditory,41.96610167550885,41.175527777160234,40.403459016924415,36.206091473273595,48.3323982980611,27.164762881316335,29.534587759909474,43.11243160148964,Education,"['Government_Law', 'STEM']",5.219966696571461
STU3708,11,Female,Public,Low,61,60,83,80,5,9,-2,-7,2,5,7,5,6,7,4,9,1,1,1,1,0,0,1,1,0,0,0,0,Kinesthetic,44.22591143200348,54.85972223286547,54.51715837043285,55.87645845556588,49.84351850208208,56.96115918592349,65.1073410619035,56.3236645894906,Trades_Manufacturing,"['Social_Services', 'Government_Law']",8.146181875980005
STU3709,12,Male,Public,High,41,95,92,60,1,-1,0,10,1,9,4,4,7,4,7,3,1,2,0,0,0,0,0,0,0,0,0,0,Auditory,29.26730987213677,40.82439930914087,52.15824368098778,61.176768525944865,64.23182006546429,48.23361878029328,39.74676766282959,32.163503423975534,Education,"['Healthcare', 'Arts_Media']",3.0550515395194253
STU3710,11,Male,Public,Middle,37,87,47,69,-5,4,0,0,10,9,7,8,3,9,2,5,0,0,0,0,1,3,0,0,0,0,1,1,Visual,57.69438525541219,63.9449251200761,61.30138041095161,84.73611779672602,29.141344494011424,61.45980077411167,37.55306929774458,28.746757089458484,Healthcare,"['Business_Finance', 'Social_Services']",20.79119267664992
STU3711,9,Female,Public,High,52,86,67,69,3,6,-1,1,8,3,7,6,10,10,10,9,0,0,0,0,0,0,1,4,0,0,0,0,Visual,69.36126869058586,38.44501704417913,61.62876543567695,61.41051750030848,80.60448367997463,75.84197993190506,36.72848596753295,44.08366900885673,Education,"['Social_Services', 'STEM']",4.762503748069577
STU3712,9,Female,Private,Middle,82,81,64,72,5,0,-1,5,7,4,10,1,2,2,2,3,1,3,1,3,1,1,0,0,0,0,0,0,Reading/Writing,65.41848624167397,30.798866009798804,45.20225840865662,38.050141666307454,17.62159540678265,16.790344130825666,36.51254148190494,33.621151694641696,STEM,"['Arts_Media', 'Healthcare']",20.216227833017356
STU3713,9,Male,Public,High,60,77,82,79,-2,1,7,8,8,6,4,5,8,7,9,10,1,5,0,0,0,0,0,0,0,0,0,0,Visual,59.40963600115899,55.98723491538596,51.62674897252201,72.43258774861737,69.19292760403525,65.71670227197039,41.542941018557364,74.23777466453289,Government_Law,"['Healthcare', 'Education']",1.8051869159155274
STU3714,8,Male,Charter,High,76,51,34,66,1,6,9,-3,5,8,2,8,5,8,4,9,0,0,0,0,0,0,1,4,0,0,1,2,Kinesthetic,31.91560078562277,64.63151147056259,40.589476645930944,61.02401817419533,53.90931894267421,53.93352789323643,78.3128719741338,57.27113615708949,Trades_Manufacturing,"['Business_Finance', 'Healthcare']",13.681360503571213
STU3715,8,Female,Public,Middle,94,79,97,58,8,1,3,3,5,2,6,1,7,1,7,6,1,5,0,0,0,0,1,5,0,0,1,4,Reading/Writing,57.4366982216247,29.02943531577512,34.24514814022709,33.27917290568472,69.19139782016993,43.892619860774715,37.55415002491956,42.92260654987528,Education,"['STEM', 'Social_Services']",11.754699598545223
STU3716,11,Male,Private,Middle,53,71,68,42,-4,-8,-1,-4,1,4,6,1,4,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,Reading/Writing,20.985651513004942,58.55121911623012,29.23356272665938,24.62544409165056,62.57846263357173,35.10416796439023,21.01667135032083,39.75036087941842,Education,"['Business_Finance', 'Government_Law']",4.02724351734161
STU3717,9,Male,Public,High,77,88,83,71,0,9,0,3,9,5,5,3,4,7,7,8,1,2,0,0,1,4,1,3,0,0,0,0,Auditory,56.82805202263332,51.87398067906729,39.25446604206586,60.362763493995,38.89445981018257,63.10096270772295,15.755313400620674,53.53939477180313,Social_Services,"['Healthcare', 'STEM']",2.7381992137279525
STU3718,8,Male,Charter,Middle,78,82,69,67,9,-2,-8,3,3,6,1,1,5,5,5,5,0,0,0,0,0,0,0,0,1,5,0,0,Auditory,18.3201342407812,51.39658929358016,21.606961156791442,49.6118311280073,48.36076356840915,45.35797192517851,38.85651653291475,54.31299230630232,Government_Law,"['Business_Finance', 'Healthcare']",2.9164030127221565
STU3719,7,Male,Charter,High,57,78,77,59,2,3,3,0,1,1,2,6,4,7,1,2,0,0,0,0,1,5,1,5,0,0,0,0,Auditory,29.146137095697632,32.271531200376174,53.01513220843742,45.30636710649928,24.488584438136467,30.779213504132706,46.68796294244999,24.746962478178837,Arts_Media,"['Trades_Manufacturing', 'Healthcare']",6.327169265987429
STU3720,11,Female,Public,Middle,90,44,35,70,0,-4,-1,3,4,6,7,5,5,1,9,7,0,0,1,4,0,0,0,0,1,2,0,0,Visual,45.823542549732174,60.110445002479096,43.43643712724282,43.9980405734556,66.54021006439127,53.76857047729284,74.46565654523198,60.03989869705557,Trades_Manufacturing,"['Education', 'Business_Finance']",7.925446480840705
STU3721,12,Male,Private,Middle,65,68,64,82,1,0,9,3,4,10,3,5,7,9,8,7,1,3,0,0,0,0,1,3,0,0,0,0,Kinesthetic,43.61212550178823,64.34803041091376,42.161176696612,79.53068102332568,60.859299818333746,72.69394996670498,46.050943517534,77.92402246179537,Healthcare,"['Government_Law', 'Social_Services']",1.6066585615303097
STU3722,10,Male,Private,Low,64,61,82,86,6,0,-4,1,8,7,7,3,6,2,5,2,0,0,0,0,1,1,0,0,1,4,0,0,Kinesthetic,57.901152318179484,39.584657509346584,53.53459891212673,42.33659653466335,45.65212439702454,34.559051057843504,55.93615681447349,52.75619091638267,STEM,"['Trades_Manufacturing', 'Arts_Media']",1.9649955037059925
STU3723,11,Female,Public,Low,100,73,74,46,0,2,0,0,10,9,2,2,7,5,9,7,1,2,1,5,0,0,0,0,0,0,0,0,Auditory,63.294282539473926,58.04075913038791,47.79870605899297,62.54393259229064,63.88942659270514,54.937038948181126,63.68538946695724,55.16814056369245,Education,"['Trades_Manufacturing', 'STEM']",0.20403712574790234
STU3724,10,Female,Public,High,77,63,45,64,4,-2,1,-4,10,8,9,1,7,4,8,3,0,0,1,3,1,4,1,2,1,5,1,4,Reading/Writing,70.18427863426938,41.62519347016328,44.336325002747515,54.29960367444283,56.086008357873695,50.935165752369784,12.200410766599449,43.73915603212396,STEM,"['Education', 'Healthcare']",14.09827027639568
STU3725,9,Male,Public,Middle,83,65,70,84,3,11,4,-3,5,3,9,2,9,5,4,10,0,0,0,0,0,0,0,0,0,0,1,1,Visual,57.64644092038781,73.40627738617707,44.29550605822455,32.43281611469172,64.16396796291617,53.254521695580316,30.188824789031056,80.03341936362261,Government_Law,"['Business_Finance', 'Education']",6.627141977445547
STU3726,10,Male,Private,Low,90,76,57,93,3,2,11,-1,10,5,5,10,2,9,2,10,0,0,1,5,0,0,0,0,0,0,0,0,Kinesthetic,74.55247224404754,69.9647906494611,76.21170862028377,74.756369931638,25.907399376736716,54.94501442813814,85.66501796181987,64.19233345953343,Trades_Manufacturing,"['Arts_Media', 'Healthcare']",9.453309341536098
STU3727,9,Male,Public,Middle,60,63,56,57,5,6,-4,-3,5,1,5,9,3,5,9,6,0,0,0,0,1,5,0,0,0,0,0,0,Kinesthetic,41.83634380072112,29.66147875705814,61.373830277125855,35.09048774332712,52.67322215784807,56.542946142101655,79.2901168372858,38.980149205991985,Trades_Manufacturing,"['Arts_Media', 'Social_Services']",17.91628656015994
STU3728,7,Female,Public,Middle,88,71,47,90,0,1,0,0,1,9,8,10,3,4,9,9,1,5,0,0,1,1,0,0,0,0,1,3,Visual,45.72363828896036,86.52261906917458,49.11030478625109,56.87978780698836,48.689215164234675,59.551841634179716,70.67232036905573,70.06752074967115,Business_Finance,"['Trades_Manufacturing', 'Government_Law']",15.850298700118856
STU3729,10,Female,Public,Low,62,47,79,49,-2,6,-5,1,4,10,9,5,6,4,7,4,0,0,1,2,1,2,0,0,0,0,0,0,Auditory,61.56201156723395,49.0717856058404,57.44733541098276,63.84619219137818,61.55895775551191,41.01610749788554,30.652725727440533,37.08393883268509,Healthcare,"['STEM', 'Education']",2.284180624144227
STU3730,11,Female,Public,Low,61,57,86,87,4,-8,5,2,8,7,8,8,1,5,8,1,0,0,0,0,0,0,0,0,0,0,1,3,Visual,46.52076308140066,42.75535867769421,46.74830529887167,51.57382588294974,36.41442495825409,63.65567549811417,45.969471780524024,30.81027015398542,Social_Services,"['Healthcare', 'Arts_Media']",12.08184961516443
STU3731,9,Female,Private,Middle,65,79,100,65,1,-1,-1,4,8,3,10,3,9,10,4,10,0,0,0,0,1,2,1,5,0,0,1,3,Auditory,89.20570133489475,59.79547401903314,55.331686525209236,73.4101376566416,57.36321242951804,63.95860299289006,33.627313021292814,81.4309759271098,STEM,"['Government_Law', 'Healthcare']",7.774725407784956
STU3732,11,Female,Charter,Low,60,51,47,93,0,0,1,2,4,6,6,5,5,1,10,4,0,0,0,0,0,0,1,4,0,0,0,0,Visual,49.39340047072145,42.30234462089652,41.80497982180451,56.827752210962544,75.49712699583357,53.2414417027558,26.91067816900731,54.315475987092185,Education,"['Healthcare', 'Government_Law']",18.669374784871025
STU3733,8,Female,Public,Middle,82,88,81,63,4,0,1,2,3,10,2,7,6,9,4,3,1,5,0,0,0,0,0,0,1,4,0,0,Visual,24.833113072737945,46.14458878508922,50.66219126677186,71.96538673537201,55.538950090973195,62.87401179256684,40.76608923580479,40.45792498462037,Healthcare,"['Social_Services', 'Education']",9.091374942805167
STU3734,9,Female,Public,Middle,74,84,82,65,8,4,2,4,4,1,10,2,7,1,1,5,0,0,0,0,1,2,0,0,0,0,1,3,Auditory,66.81622836305772,36.79298015881468,42.11063501632979,20.38017507456078,57.125599189745536,25.77704300976098,21.590250515360882,30.42911808234683,STEM,"['Education', 'Arts_Media']",9.690629173312182
STU3735,10,Male,Private,High,62,65,61,67,1,4,1,-2,6,3,10,3,1,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,53.87416849834445,56.42125487455662,15.664223552981191,57.59814261134759,48.917377474847825,62.491363286303795,42.839953814804836,44.364242374799616,Social_Services,"['Healthcare', 'Business_Finance']",4.893220674956204
STU3736,9,Other,Public,High,80,100,56,46,2,1,-2,-2,3,1,2,3,3,4,10,8,0,0,1,5,0,0,1,1,0,0,1,3,Auditory,44.23989038425965,40.29599717766939,25.778298668492372,42.79567253734718,57.53849031830327,55.53881135605266,27.401335741035382,46.847685954173166,Education,"['Social_Services', 'Government_Law']",1.9996789622506057
STU3737,11,Male,Public,Middle,65,88,53,43,-3,1,2,0,3,7,2,9,9,9,9,3,0,0,1,3,0,0,0,0,1,2,0,0,Auditory,16.129633555035355,43.79860477346605,86.1067878134129,73.56922127604581,81.13488468887633,69.2738868430727,63.045664272062204,38.12305137892012,Arts_Media,"['Education', 'Healthcare']",4.971903124536567
STU3738,7,Male,Public,Middle,65,55,62,77,0,14,-1,-1,9,3,3,1,5,10,5,5,0,0,1,3,0,0,0,0,1,5,1,1,Auditory,35.15343244886181,31.492319170403682,19.135099279692966,61.00900334986644,41.25695667945799,81.2628230714908,35.833749196249265,45.272750514416785,Social_Services,"['Healthcare', 'Government_Law']",20.25381972162436
STU3739,9,Female,Public,Middle,70,81,73,84,3,3,6,-6,3,5,5,9,2,1,7,8,0,0,0,0,1,5,1,3,1,5,0,0,Kinesthetic,43.42251373999596,59.41616076292564,43.13147494216446,33.11191903785872,57.98853911881719,23.299174916254636,81.39739256233847,78.0967742395709,Trades_Manufacturing,"['Government_Law', 'Business_Finance']",3.300618322767562
STU3740,10,Male,Public,Middle,76,70,90,79,1,-9,2,4,1,5,1,1,3,4,3,7,0,0,0,0,0,0,1,5,0,0,0,0,Reading/Writing,25.55608212885948,56.172960751951216,12.610825751398414,53.33434568489268,44.712606138708374,33.40590880061593,13.254391415027408,63.61086721499214,Government_Law,"['Business_Finance', 'Healthcare']",7.437906463040925
STU3741,8,Female,Private,Middle,75,58,86,51,0,5,-3,-2,3,9,9,10,6,7,8,5,0,0,1,5,1,2,1,3,1,3,1,4,Reading/Writing,50.20608847614749,51.34423192448169,78.21110104567633,82.18668132815908,60.30973506121351,58.820705061398,49.40248921528767,47.47537920243409,Healthcare,"['Arts_Media', 'Education']",3.9755802824827526
STU3742,12,Female,Public,High,64,53,45,77,5,4,14,11,8,1,5,7,3,2,9,8,0,0,0,0,1,3,1,5,1,4,0,0,Reading/Writing,45.83668927117322,38.56091226935482,56.10559256355376,26.46382590627209,45.251816077573814,51.96880703354629,52.59281263533335,67.9921585159591,Government_Law,"['Arts_Media', 'Trades_Manufacturing']",11.886565952405341
STU3743,7,Male,Private,Middle,82,84,58,55,2,7,10,2,9,3,7,4,1,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,55.200230886644995,45.738259899381276,23.717539839282118,33.70094292445664,57.044203906950095,61.951439048950306,48.0494006454273,56.98505060175714,Social_Services,"['Education', 'Government_Law']",4.907235142000211
STU3744,8,Female,Public,High,66,61,89,76,14,4,14,-5,4,4,5,10,5,10,5,7,0,0,0,0,0,0,0,0,1,4,0,0,Visual,18.08699074385492,54.70097293383503,69.09236468795214,59.87561008998459,47.13023622900329,66.26825249324597,46.07289596750877,67.18011366628424,Arts_Media,"['Government_Law', 'Social_Services']",1.912251021667899
STU3745,9,Male,Public,Low,60,68,59,86,3,-2,0,5,6,4,10,8,10,7,6,3,0,0,1,4,0,0,0,0,1,5,0,0,Visual,69.57152662896846,36.13363059886209,71.21803496665305,57.468674118693016,59.000969837351704,47.435755459515036,56.06030260368484,61.3751752286891,Arts_Media,"['STEM', 'Government_Law']",1.646508337684594
STU3746,11,Male,Private,Low,47,56,69,75,-10,6,-2,2,10,8,3,1,7,10,3,2,0,0,1,4,0,0,1,4,1,5,0,0,Auditory,50.97135639421029,42.754141365260836,39.89883205266587,82.41129422276472,50.49086960243736,61.60834439239332,8.787200480772634,50.626830659570366,Healthcare,"['Social_Services', 'STEM']",20.802949830371404
STU3747,11,Female,Public,High,84,58,44,92,-3,2,6,3,8,8,3,1,5,10,3,2,0,0,0,0,0,0,0,0,1,1,0,0,Kinesthetic,53.04992277836894,56.88210199457377,27.920803938967275,74.39012637073932,47.18018863330699,47.09644666418049,29.563524804664816,41.26401538071791,Healthcare,"['Business_Finance', 'STEM']",17.50802437616555
STU3748,10,Female,Public,Middle,70,68,87,67,4,7,7,0,7,4,4,6,1,3,7,10,1,1,1,1,0,0,0,0,0,0,0,0,Visual,32.03460829228355,66.03522308886077,33.980943989228294,42.44367475505585,54.32118636717159,46.269524055609935,32.64415662958294,75.3976236772754,Government_Law,"['Business_Finance', 'Education']",9.36240058841463
STU3749,11,Female,Public,Middle,73,75,41,66,-1,9,2,-2,8,10,10,5,2,8,9,2,0,0,1,1,0,0,0,0,0,0,1,5,Auditory,56.166851392722116,38.27207916050389,36.524579178593875,80.10805297534608,57.32884382565001,73.7868147761097,46.442631983850504,13.11618710889791,Healthcare,"['Social_Services', 'Education']",6.32123819923639
STU3750,7,Male,Public,Middle,85,31,45,71,0,1,-8,-5,3,9,3,5,2,4,9,2,0,0,0,0,0,0,1,2,0,0,0,0,Kinesthetic,15.511237442931503,44.75161404116015,30.531720096255178,61.41413075750858,58.33771698139287,63.678806518296625,39.25195628669363,19.678210969419897,Social_Services,"['Healthcare', 'Education']",2.2646757607880446
STU3751,11,Female,Private,Low,62,70,85,49,-4,6,-2,-4,4,9,10,2,10,5,2,10,0,0,0,0,1,2,0,0,0,0,0,0,Visual,52.281736264376775,66.666960887141,56.13197171221515,65.0926453388676,54.279576062997734,19.091966057815892,9.352307942956514,61.2024362345653,Business_Finance,"['Healthcare', 'Government_Law']",1.574315548273404
STU3752,10,Male,Public,Middle,49,58,98,63,0,7,4,-4,1,3,6,2,4,5,7,7,0,0,1,1,0,0,0,0,0,0,1,1,Kinesthetic,29.75209902465438,39.83516972305235,22.704992681594387,42.714821468419245,35.03221886973039,50.80591680738327,41.68789967101444,60.79026553282869,Government_Law,"['Social_Services', 'Healthcare']",9.984348725445422
STU3753,12,Female,Private,Low,71,91,65,65,2,2,-1,0,4,9,5,4,4,7,8,1,0,0,0,0,1,5,0,0,0,0,0,0,Auditory,38.96684001909655,37.537280942075874,32.48203592388127,66.08220895831633,50.210744156395414,51.49771713437779,44.482235352935994,30.62507532144086,Healthcare,"['Social_Services', 'Education']",14.584491823938542
STU3754,9,Male,Public,Middle,74,100,69,65,3,11,-4,1,5,8,1,2,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,Visual,26.149562740172534,57.94081674414255,11.64681626265693,56.534452425487935,27.962392089215772,36.49023293454605,34.32166974485475,36.906128562502175,Business_Finance,"['Healthcare', 'Government_Law']",1.4063643186546173
STU3755,9,Female,Public,Middle,66,64,83,74,-3,7,0,-5,2,4,4,4,2,1,10,7,0,0,0,0,0,0,1,5,0,0,0,0,Visual,35.23919504937519,38.00967292957356,33.34024175797749,38.78514281812701,53.717050954721465,45.81836752865081,20.34974501713622,61.93671855389158,Government_Law,"['Education', 'Social_Services']",8.219667599170116
STU3756,11,Male,Charter,High,92,44,74,47,6,0,-10,6,1,10,8,5,2,10,4,10,0,0,1,2,0,0,0,0,1,3,0,0,Kinesthetic,35.83556786470114,71.08851551347064,44.99300061767182,74.17017122418979,36.187860823876875,45.467881283261605,65.62875252944983,68.41075119580881,Healthcare,"['Business_Finance', 'Government_Law']",3.081655710719147
STU3757,8,Male,Private,Middle,32,71,64,52,-3,3,-1,2,5,5,9,4,1,7,9,10,0,0,1,4,1,2,0,0,1,4,0,0,Visual,51.8737629436114,54.02069720486659,25.159163500739268,69.4478480818195,42.48687988760585,53.300908238515866,29.395924604704106,86.8165033181318,Government_Law,"['Healthcare', 'Business_Finance']",17.368655236312293
STU3758,9,Male,Public,Low,86,66,62,86,4,6,0,14,8,2,10,6,5,8,9,2,1,3,1,1,1,2,0,0,1,4,1,4,Visual,58.7924841783139,20.057934128225785,44.14956428294268,52.927406290909175,47.60483959207764,78.50641689592295,25.649036880431748,42.154720746303425,Social_Services,"['STEM', 'Healthcare']",19.713932717609055
STU3759,12,Female,Public,Middle,81,99,46,39,3,11,3,0,8,7,6,3,5,2,5,9,1,4,0,0,0,0,1,3,0,0,0,0,Auditory,67.17173285659231,54.90063424364684,38.299288094945716,35.693708929238795,35.133826555952346,29.79513092846606,31.041434178707018,54.5707566411344,STEM,"['Business_Finance', 'Government_Law']",12.271098612945472
STU3760,11,Female,Public,Low,76,94,73,79,-2,5,4,13,9,2,4,2,5,1,7,5,1,5,1,4,0,0,0,0,0,0,1,3,Kinesthetic,58.71207904538082,32.29827827502193,30.122621078227617,35.250412319048316,66.18616425181139,42.581310074038825,46.86544503586937,51.60981565748845,Education,"['STEM', 'Government_Law']",7.474085206430573
STU3761,10,Female,Public,Low,19,82,68,64,-3,3,3,5,8,1,10,1,6,9,6,1,1,4,0,0,0,0,0,0,0,0,0,0,Visual,64.25578768751008,14.859354314587398,37.33273002235195,49.92622678282526,51.56288983972125,67.96820604467393,30.475288626939424,18.18017948228327,Social_Services,"['STEM', 'Education']",3.7124183571638554
STU3762,12,Male,Private,Low,89,61,63,72,3,8,6,-7,7,10,2,5,5,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Visual,38.983307066932355,45.85629301135984,43.60356064620534,71.51900586066176,36.025840511729015,58.1850171869342,43.602430750979124,28.435181305409213,Healthcare,"['Social_Services', 'Business_Finance']",13.33398867372756
STU3763,11,Female,Private,Middle,54,80,54,93,0,0,1,-3,1,5,9,4,10,3,7,1,1,1,0,0,0,0,0,0,0,0,1,5,Kinesthetic,38.31232315329113,34.54501566495928,48.812017499747554,43.263774101548826,68.18618551757075,59.36290745597831,55.90037075167772,17.406845240677125,Education,"['Social_Services', 'Trades_Manufacturing']",8.82327806159244
STU3764,12,Male,Public,Low,62,73,56,68,1,-2,-5,3,10,8,8,9,7,10,3,10,0,0,0,0,0,0,0,0,0,0,1,4,Kinesthetic,66.81012280677118,66.14361359302045,69.09939310869883,74.8755817253475,48.11792239808815,74.77574331055402,76.24259175164967,73.43912362387196,Trades_Manufacturing,"['Healthcare', 'Social_Services']",1.367010026302168
STU3765,9,Female,Private,Middle,67,73,79,79,5,5,2,-6,1,4,5,10,9,9,1,5,0,0,1,5,1,1,1,5,0,0,0,0,Reading/Writing,40.7858709431174,42.711510392250375,96.74598655254346,60.034673390322226,48.20833435036193,32.05406893700554,56.50274518368696,37.451600403898446,Arts_Media,"['Healthcare', 'Trades_Manufacturing']",36.71131316222123
STU3766,10,Male,Public,High,76,46,83,70,4,0,-2,-2,8,1,8,1,9,1,2,8,0,0,0,0,0,0,0,0,1,5,0,0,Visual,61.521183086542386,50.14915078815332,35.31170037891289,0.0,57.101658201366746,19.149241211708098,10.534611015148174,79.73735571857745,Government_Law,"['STEM', 'Education']",18.21617263203506
STU3767,11,Female,Public,Middle,79,85,65,68,-2,15,-4,-5,5,4,6,9,10,1,7,7,0,0,0,0,0,0,0,0,0,0,1,1,Reading/Writing,45.141579729037836,52.398595575867546,70.33950812645993,34.45373760909431,85.99572471410416,42.769812562741436,58.527120319241654,58.27613996846719,Education,"['Arts_Media', 'Trades_Manufacturing']",15.656216587644224
STU3768,7,Female,Public,Low,83,71,63,66,1,3,4,12,6,9,1,8,1,2,10,3,0,0,1,5,1,4,1,5,0,0,0,0,Visual,36.68863971314484,45.02082531447463,52.471556134091244,50.17017126749816,55.14186735265846,47.03923475633065,65.32646902696185,37.6946691576445,Trades_Manufacturing,"['Education', 'Arts_Media']",10.184601674303387
STU3769,10,Female,Charter,Low,82,68,57,80,-2,5,-5,7,4,8,8,10,6,7,4,10,0,0,0,0,0,0,0,0,1,4,0,0,Kinesthetic,53.12991059107728,72.1729715673862,73.08859306793913,84.43361536467482,39.357925663684036,48.69753274274865,87.21050490549965,80.44598234273683,Trades_Manufacturing,"['Healthcare', 'Government_Law']",2.7768895408248255
STU3770,7,Female,Private,Middle,73,60,84,59,6,-1,5,0,4,9,5,4,7,4,7,10,0,0,0,0,1,4,0,0,0,0,1,3,Kinesthetic,35.58741012085018,75.38960885209059,46.790091893046416,51.21451369436223,54.24835129468093,56.71827328932258,60.35782867588368,66.64653945393152,Business_Finance,"['Government_Law', 'Trades_Manufacturing']",8.743069398159065
STU3771,12,Female,Public,High,76,58,70,53,9,8,-4,9,10,7,3,2,9,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Kinesthetic,63.11118246881311,49.76624343869003,37.86692208101703,65.44249094813242,75.9410110639181,65.26802301388824,41.321238385195,33.287434453699056,Education,"['Healthcare', 'Social_Services']",10.49852011578568
STU3772,8,Female,Public,Low,53,74,75,71,-2,1,0,8,9,6,1,3,10,6,7,6,0,0,1,5,1,3,1,3,0,0,1,5,Kinesthetic,45.59915833274806,54.12475505926951,55.76727194738258,58.77325547124589,69.27291036368023,52.46790608636941,40.01673279554765,48.85480722016797,Education,"['Healthcare', 'Arts_Media']",10.499654892434336
STU3773,10,Male,Charter,High,58,43,75,72,1,1,0,8,8,6,8,10,5,8,5,2,0,0,0,0,0,0,1,5,0,0,1,4,Reading/Writing,56.956815547034076,30.46313473402467,57.781780539648594,60.38054351732972,43.867730196961595,57.228266026915996,66.47455119707728,39.02655528843872,Trades_Manufacturing,"['Healthcare', 'Arts_Media']",6.0940076797475555
STU3774,12,Female,Public,Middle,83,81,65,42,6,1,7,0,4,1,6,9,2,7,1,2,1,3,0,0,0,0,0,0,0,0,0,0,Auditory,52.265652828206214,24.250032366714503,50.99357790386715,49.692697493009305,22.78974654719556,36.943789824662666,65.11140565399884,27.469944769535644,Trades_Manufacturing,"['STEM', 'Arts_Media']",12.84575282579263
STU3775,7,Male,Public,Middle,82,54,52,69,2,-4,4,0,7,3,7,10,10,9,6,6,0,0,1,3,0,0,1,1,0,0,0,0,Kinesthetic,67.6388072477613,46.43475065617363,79.75453560413914,55.79064693710267,63.9541696992506,68.70725821278114,49.68761420408073,38.71480579472718,Arts_Media,"['Social_Services', 'STEM']",11.047277391357994
STU3776,9,Female,Charter,High,80,39,55,51,4,0,-2,-3,8,2,3,2,8,10,7,2,0,0,1,4,0,0,1,2,1,2,0,0,Visual,48.0523676982952,20.042566888249812,50.89208752453225,46.920948885547,62.17463084405029,64.51978628956589,28.355116462423112,30.2964179756955,Social_Services,"['Education', 'Arts_Media']",2.3451554455155943
STU3777,9,Male,Private,Middle,62,97,86,79,2,4,1,1,7,7,10,8,1,9,4,7,0,0,0,0,1,4,1,4,1,5,0,0,Auditory,76.65743135333332,59.63723688407542,58.40016603629938,81.5684308702656,32.634460612316154,49.5170780474387,55.72207532472111,60.3089801344675,Healthcare,"['STEM', 'Government_Law']",4.910999516932279
STU3778,8,Male,Public,High,83,57,59,42,-3,-5,8,-2,5,10,8,10,7,2,3,5,1,2,0,0,0,0,1,2,0,0,0,0,Visual,68.4976315091594,58.14739517962308,56.46639320212421,52.63632318054624,39.73270138316312,3.0150928493876186,69.85543066574753,46.53312570368154,Trades_Manufacturing,"['STEM', 'Business_Finance']",1.357799156588129
